"website","url","reference","country","province","location","title","description","price","operation","property_type","rooms","baths","area","floor","elevator","outside","floor","images","latitude","longitude","dealer","dealer_url","dealer_is_professional"
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-44602-92513086,"44602-92513086",es,santa-cruz-de-tenerife,"Playa Jardín, Puerto de la Cruz, Santa Cruz de Tenerife (provincia)","Estudio en calle Bencomo en Playa Jardín, Puerto de la Cruz","DISPONIBILIDAD EL 14 DE AGOSTO

Ifara HOME alquila vivienda tipo loft amueblada y ubicada en la zona de Punta Brava, Puerto de la Cruz.

Vivienda completamente diáfana, distribuida en zona de salón comedor con acceso a amplia terraza con vistas al mar y cocina...",1350.0,RENT,FLAT,,1,130,,,,,33,28.4097107,-16.5661811,Ifara HOME Inmobiliaria,https://www.yaencontre.com/inmobiliarias/ifara-home-inmobiliaria-44602,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-45775-101736033,"45775-101736033",es,santa-cruz-de-tenerife,"Puerto de la Cruz, Santa Cruz de Tenerife (provincia)",Piso en Puerto de la Cruz,"Piso semi nuevo, junto a la Universidad, de 75 m2 construidos, dispone de 2 habitaciones, l con armarios empotrados, salón con terraza y cocina amueblada con terraza tendedero. Calidades: suelos de gres, ventanas de aluminio, puertas de roble, calefacción de g...",625.0,RENT,FLAT,2,1,70,,,,,18,39.9568132,-4.841037,Inmofi,https://www.yaencontre.com/inmobiliarias/inmofi-45775,true
pisos.com,https://www.pisos.com/alquilar/nave_industrial-salceda_de_caselas_centro_urbano-35872336738_322600/,"35872336738.322600",es,pontevedra,"Calle Entienza, Salceda de Caselas",Nave industrial en calle Entienza,"Nave con una superficie de 750 m², oficinas, 18000 m² solar,  2 aseos,  estructura hormigón, potencia (trifásica), tipo de negocio...",2500.0,alquiler,naves,,,750,,,,,25,42.098316797,-8.555438892,M2 Inmobiliaria,https://www.pisos.com/microsite-m2_inmobiliaria,true
pisos.com,https://www.pisos.com/alquilar/nave_industrial-salceda_de_caselas_centro_urbano-35872336738_322600/,"35872336738.322600",es,pontevedra,"Calle Entienza, Salceda de Caselas",Nave industrial en calle Entienza,"Nave con una superficie de 750 m², oficinas, 18000 m² solar,  2 aseos,  estructura hormigón, potencia (trifásica), tipo de negocio...",2500.0,alquiler,naves,,,750,,,,,25,42.098316797,-8.555438892,M2 Inmobiliaria,https://www.pisos.com/microsite-m2_inmobiliaria,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-47711-99409766,"47711-99409766",es,santa-cruz-de-tenerife,"Orotava (La), Santa Cruz de Tenerife (provincia)",Estudio en Orotava (La),"REF 57073

Maravilloso estudio ubicado en La Orotava, una zona tranquila y relajada, pero a su vez céntrica, ya que está cerca de su casco urbano, la cual cuenta con los servicios esenciales a su alcance. Ideal para disfrutar del exterior y la naturaleza.

Se ...",850.0,RENT,FLAT,,1,40,,,,,11,28.3897513,-16.5262501,Metro Cuadrado,https://www.yaencontre.com/inmobiliarias/metro-cuadrado-47711,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-47441-101507853,"47441-101507853",es,santa-cruz-de-tenerife,"Candelaria-Playa La Viuda, Candelaria, Santa Cruz de Tenerife (provincia)","Piso en Candelaria-Playa La Viuda, Candelaria","Bonito piso situado en Candelaria que consta de 58 m2 construidos.

Esta vivienda se distribuye en salón - comedor con un pequeño balcón donde tienes vistas al mar, cocina independiente, dos habitaciones ambas con armarios empotrados y un cuarto de baño con pl...",710.0,RENT,FLAT,2,1,58,,,,,17,28.3601979,-16.3691557,Olympo Tenerife,https://www.yaencontre.com/inmobiliarias/olympo-tenerife-47441,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-44595-96848756,"44595-96848756",es,santa-cruz-de-tenerife,"Zona Botánico, Puerto de la Cruz, Santa Cruz de Tenerife (provincia)","Estudio en calle Aceviño en Zona Botánico, Puerto de la Cruz","Se alquila por corta y larga temporada max 11 meses estupendo estudio en La Paz, la mejor zona de Puerto de la Cruz. El apartamento esta completamente reformado con gusto y estilo moderno, distribuido en un open space con cocina equipada, sofá-cama, cama de ma...",700.0,RENT,FLAT,,1,44,,,,,26,28.4157216,-16.5360001,Loro Inmobiliaria,https://www.yaencontre.com/inmobiliarias/loro-inmobiliaria-44595,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-66185-102027195,"66185-102027195",es,santa-cruz-de-tenerife,"Chayofa - Las Camellas, Arona, Santa Cruz de Tenerife (provincia)","Piso en calle Tinguafaya en Chayofa - Las Camellas, Arona","Se alquila apartamento 1 dormitorio amueblado con cama, armario empotrado, cocina americana en el salón con sofás, baño con bañera, amplia terraza. Todo amueblado. Comunidad tiene piscina y zona solar. Se alquila por varias meses. Sin animales. Precio 1350 eur...",1350.0,RENT,FLAT,1,1,85,,,,,18,28.0722275,-16.6999458,TENERIFE OPEN HOME,https://www.yaencontre.com/inmobiliarias/tenerife-open-home-66185,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-47375-102236994,"47375-102236994",es,santa-cruz-de-tenerife,"Los Llanos, La Salud - La Salle, Santa Cruz de Tenerife, Santa Cruz de Tenerife (provincia)","Piso en Los Llanos, Santa Cruz de Tenerife","Piso en zona tres de mayo. Mobiliario a estrenar. Dos habitaciones con cama de matrimonio. Aire acondicionado. Cocina independiente. Gran terraza que rodea a la vivienda. Vistas al palmetum. Cercano a principales vías de comunicación, centros comerciales y med...",1350.0,RENT,FLAT,2,1,75,,,,,10,28.4574097,-16.2607773,Inmobiliaria obya,https://www.yaencontre.com/inmobiliarias/inmobiliaria-obya-47375,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-44570-94179863,"44570-94179863",es,santa-cruz-de-tenerife,"Costa Adeje, Adeje, Santa Cruz de Tenerife (provincia)","Piso en avenida Ernesto Sarti en Costa Adeje, Adeje","Se Alquila SOLO POR LARGA TEMPORADA espectacular apartamento en Costa Adeje.
La vivienda consta de tres dormitorios, dos baños, salon, cocina separada, cuarto lavabo, amplio balcon con vista al mar 
Complejo dispone de piscina climatizada, ascensores, plaza ga...",1600.0,RENT,FLAT,3,2,120,,,,,27,28.0838862,-16.7339139,CANARIAS PROPERTY INMOBILIARIA,https://www.yaencontre.com/inmobiliarias/canarias-property-inmobiliaria-44570,true
pisos.com,https://www.pisos.com/alquilar/nave_industrial-a_seca_os_salguerinos36004-25026579272_108900/,"25026579272.108900",es,pontevedra,"Avenida De Vigo, 103, A Seca-Os Salgueriños (Pontevedra Capital)","Nave industrial en Avenida de Vigo, 103","Alquiler de nave de 3.350 m²&nbsp;y parcelas anexas, una de ellas un aparcamiento asfaltado de 1.500 m². Situada en la avenida de ...",15000.0,alquiler,naves,,,6,,,,,92,42.436136,-8.621441,Lares Inmobiliaria 514061 0,https://www.pisos.com/microsite-lares_inmobiliaria_514061_0,true
pisos.com,https://www.pisos.com/alquilar/nave_industrial-a_seca_os_salguerinos36004-25026579272_108900/,"25026579272.108900",es,pontevedra,"Avenida De Vigo, 103, A Seca-Os Salgueriños (Pontevedra Capital)","Nave industrial en Avenida de Vigo, 103","Alquiler de nave de 3.350 m²&nbsp;y parcelas anexas, una de ellas un aparcamiento asfaltado de 1.500 m². Situada en la avenida de ...",15000.0,alquiler,naves,,,6,,,,,92,42.436136,-8.621441,Lares Inmobiliaria 514061 0,https://www.pisos.com/microsite-lares_inmobiliaria_514061_0,true
pisos.com,https://www.pisos.com/alquilar/nave_industrial-matama_beade_bembrive_valadares_zamans36315-35037426560_106000/,"35037426560.106000",es,pontevedra,"Valladares, Matamá-Beade-Bembrive-Valadares-Zamáns (Vigo)",Nave industrial en Valladares,"Magnifica oportunidad de negocio, gestionamos en alquiler de esta magnifica nave de 3000m², dividida en dos plantas cada una de 15...",7000.0,alquiler,naves,,,,,,,,8,42.1772202,-8.7283545,Drd Properties,https://www.pisos.com/microsite-drd_properties,true
pisos.com,https://www.pisos.com/alquilar/nave_industrial-matama_beade_bembrive_valadares_zamans36315-35037426560_106000/,"35037426560.106000",es,pontevedra,"Valladares, Matamá-Beade-Bembrive-Valadares-Zamáns (Vigo)",Nave industrial en Valladares,"Magnifica oportunidad de negocio, gestionamos en alquiler de esta magnifica nave de 3000m², dividida en dos plantas cada una de 15...",7000.0,alquiler,naves,,,,,,,,8,42.1772202,-8.7283545,Drd Properties,https://www.pisos.com/microsite-drd_properties,true
pisos.com,https://www.pisos.com/alquilar/nave_industrial-pereiras_san_miguel-25076594264_100500/,"25076594264.100500",es,pontevedra,"Camino Del Monte, 73, Pereiras (San Miguel). Municipio de Mos","Nave industrial en Camino del Monte, 73","Se alquila nave pegada a la autovía a-55. 

Uso industrial y comercial con muchísima visibilidad a ambos sentidos. 

Aproximadamen...",4999.0,alquiler,naves,,,1800,,,,,18,42.1735,-8.62689,Alsan Global Solutions,https://www.pisos.com/microsite-alsan_global_solutions,true
pisos.com,https://www.pisos.com/alquilar/nave_industrial-pereiras_san_miguel-25076594264_100500/,"25076594264.100500",es,pontevedra,"Camino Del Monte, 73, Pereiras (San Miguel). Municipio de Mos","Nave industrial en Camino del Monte, 73","Se alquila nave pegada a la autovía a-55. 

Uso industrial y comercial con muchísima visibilidad a ambos sentidos. 

Aproximadamen...",4999.0,alquiler,naves,,,1800,,,,,18,42.1735,-8.62689,Alsan Global Solutions,https://www.pisos.com/microsite-alsan_global_solutions,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-56354-101643602,"56354-101643602",es,santa-cruz-de-tenerife,"Zona Botánico, Puerto de la Cruz, Santa Cruz de Tenerife (provincia)","Piso en calle Rector Benito Rodríguez Rios en Zona Botánico, Puerto de la Cruz","Piso muy bien amueblado con balcón para alquiler a largo plazo, 1000€ más gastos. ¡Prueba de solvencia! En Puerto de la Cruz, El Tucan, piso de 70m2 dividido en 3 habitaciones, 1 dormitorio con cama de matrimonio, 1 despacho y salon, totalmente equipado, cocin...",1000.0,RENT,FLAT,2,1,72,,,,,14,28.4119549,-16.5421816,Vivir En Tenerife,https://www.yaencontre.com/inmobiliarias/vivir-en-tenerife-56354,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-45530-101565225,"45530-101565225",es,santa-cruz-de-tenerife,"Güímar, Santa Cruz de Tenerife (provincia)",Piso en Güímar,"Piso en alquiler POR TEMPORADA de vacaciones o trabajo. 

Inmobiliaria El Puertito dispone en alquiler piso de 1 habitación en área residencial muy tranquila con zona de solárium y piscina. 

La vivienda se distribuye en 1 dormitorio, 1 baño, balcón protegido ...",700.0,RENT,FLAT,1,1,48,,,,,19,28.2919587,-16.3794258,Inmobiliaria El Puertito,https://www.yaencontre.com/inmobiliarias/inmobiliaria-el-puertito-45530,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-68762-102264954,"68762-102264954",es,santa-cruz-de-tenerife,"Longuera-Toscal, Realejos (Los), Santa Cruz de Tenerife (provincia)","Dúplex en Longuera-Toscal, Realejos (Los)","Dúplex 130 m² en Los Realejos, Tenerife Estupendo tríplex ubicado en la zona de La Longuera en Los Realejos de 130m2, distribuidos en planta baja, cocina amueblada y equipada, salón y aseo. En primera planta 3 dormitorios, 2 baños (uno en suite) y pequeña terr...",1250.0,RENT,FLAT,3,2,130,,,,,20,28.3985025,-16.5733928,Novapisos,https://www.yaencontre.com/inmobiliarias/novapisos-68762,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-56768-99703404,"56768-99703404",es,santa-cruz-de-tenerife,"La Salle - Cuatro Torres, La Salud - La Salle, Santa Cruz de Tenerife, Santa Cruz de Tenerife (provincia)","Ático en La Salle - Cuatro Torres, Santa Cruz de Tenerife","Maravillosa vivienda en zona La Salle - Mercado. 
Vista panorámica de la ciudad. Toda exterior y con amplios ventanales. La vivienda se entrega amueblada y equipada con todos los elementos necesarios para vivir.
Armarios empotrados en los dormitorios. Cocina i...",2100.0,RENT,FLAT,3,2,115,,,,,8,28.4641697,-16.2551698,Prime Homes Tenerife S.L.,https://www.yaencontre.com/inmobiliarias/prime-homes-tenerife-s-l-56768,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-67022-100509102,"67022-100509102",es,santa-cruz-de-tenerife,"Golf del Sur-Amarilla Golf, San Miguel de Abona, Santa Cruz de Tenerife (provincia)","Ático en Golf del Sur-Amarilla Golf, San Miguel de Abona","Si está buscando alojamiento en un complejo tranquilo, pacífico y muy ordenado, esta es la ubicación ideal. La casa da directamente al golf del Sur a pocos metros del mar, la vista es sin duda impresionante. La casa dispone de un amplio salón con cocina equipa...",1500.0,RENT,FLAT,1,1,90,,,,,30,28.0329991,-16.6065274,The Visionere,https://www.yaencontre.com/inmobiliarias/the-visionere-67022,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-44790-89868322,"44790-89868322",es,santa-cruz-de-tenerife,"Costa Blanca - Las Galletas, Arona, Santa Cruz de Tenerife (provincia)","Piso en Costa Blanca - Las Galletas, Arona","SOLO CORTAS TEMPORADAS!
DISPONIBLE DESDE 01.09. 2023!
Se alquila apartamento muy coqueto de 74 m2 ubicado en primera planta del Residencial Atlántico II en Costa del Silencio con vistas a la piscina. Dispone de 2 dormitorios, 1 baño, cocina semi independiente ...",840.0,RENT,FLAT,2,1,75,,,,,14,28.0113015,-16.6417157,Inmogestion tenerife,https://www.yaencontre.com/inmobiliarias/inmogestion-tenerife-44790,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-44595-101424193,"44595-101424193",es,santa-cruz-de-tenerife,"Playa Jardín, Puerto de la Cruz, Santa Cruz de Tenerife (provincia)","Ático en avenida Melchor Luz en Playa Jardín, Puerto de la Cruz","Se alquila estupendo ático con vistas inmejorables cerca de Playa Jardín. El piso se distribuye en dos plantas, cocina abierta al salón con salida a dos terrazas, una con vistas mar y una con vistas al Teide, habitación doble con salida a otra terraza y baño c...",1500.0,RENT,FLAT,2,1,75,,,,,22,28.4139952,-16.5562659,Loro Inmobiliaria,https://www.yaencontre.com/inmobiliarias/loro-inmobiliaria-44595,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-56806-89033508,"56806-89033508",es,santa-cruz-de-tenerife,"Playa Jardín, Puerto de la Cruz, Santa Cruz de Tenerife (provincia)","Piso en Playa Jardín, Puerto de la Cruz","REFERENCIA: 35DCC - Se alquila magnífico piso en la plaza del charco con vistas al mar, de unos 87 m2 aproximadamente, totalmente reformado. La vivienda se distribuyeen recibidor, amplio salón comedor con grandes ventanales, lo que permite la entrada de mucha ...",1200.0,RENT,FLAT,1,1,87,,,,,11,28.4181914,-16.5505777,servigestion Tenerife,https://www.yaencontre.com/inmobiliarias/servigestion-tenerife-56806,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-44722-101188410,"44722-101188410",es,santa-cruz-de-tenerife,"Callao Salvaje - El Puertito - Iboybo, Adeje, Santa Cruz de Tenerife (provincia)","Piso en Callao Salvaje - El Puertito - Iboybo, Adeje","DISPONIBLE A PARTIR DEL 9 DE OCTUBRE 2023 ALQUILER POR TEMPORADA PERIODO DE 6 O 9 MESES.
Bonito apartamento tipo ático de 120 m2 total con gran solárium y vistas al mar en Callao Salvaje.
Se distribuye en 67 m2 interiores con 2 dormitorios, 1 cuarto de baño co...",1250.0,RENT,FLAT,2,1,120,,,,,24,28.1355074,-16.7760401,Sotiven,https://www.yaencontre.com/inmobiliarias/sotiven-44722,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-44595-90013194,"44595-90013194",es,santa-cruz-de-tenerife,"Zona Martiánez, Puerto de la Cruz, Santa Cruz de Tenerife (provincia)","Estudio en avenida Betancourt y Molina en Zona Martiánez, Puerto de la Cruz","En alquiler maravilloso estudio totalmente reformado situado en zona Martianez, al alcance de todos los servicios y a pocos pasos del mar y de las piscinas Martianez. El piso pertenece a un edificio dotado de ascensores y servicio de portería.
El apartamento s...",900.0,RENT,FLAT,,1,40,,,,,19,28.4166181,-16.5443586,Loro Inmobiliaria,https://www.yaencontre.com/inmobiliarias/loro-inmobiliaria-44595,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-44458-100003632,"44458-100003632",es,santa-cruz-de-tenerife,"Santa Úrsula, Santa Cruz de Tenerife (provincia)",Piso en Santa Úrsula,"Desde DV Inmobiliaria estamos encantados de darles un servicio unico y exclusivo a todos esos inquilinos que deseen encontrar un inmueble en alquiler. Contactanos y te conseguiremos ayudar, con el apoyo de todos nuestros profesionales. 

Este piso se encuentra...",750.0,RENT,FLAT,1,1,60,,,,,13,28.4284944,-16.4945752,DVinmobiliaria,https://www.yaencontre.com/inmobiliarias/dvinmobiliaria-44458,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-44892-101331419,"44892-101331419",es,santa-cruz-de-tenerife,"Los Cristianos - Playa de las Américas, Arona, Santa Cruz de Tenerife (provincia)","Dúplex en Los Cristianos - Playa de las Américas, Arona","Este encantador apartamento está disponible para alquiler a largo plazo en Compostela Golf, situado justo al lado del Centro Comercial Puerto Santiago 6. El apartamento cuenta con un dormitorio y un baño, así como una increíble sala de estar con impresionantes...",1600.0,RENT,FLAT,1,1,75,,,,,7,28.0554196,-16.7267109,Dom Tenerife Properties,https://www.yaencontre.com/inmobiliarias/dom-tenerife-properties-44892,true
pisos.com,https://www.pisos.com/alquilar/nave_comercial-coruxo_oia_saians-14253985406_322600/,"14253985406.322600",es,pontevedra,"Calle De Baiona, Coruxo-Oia-Saiáns (Vigo)",Nave comercial en calle de Baiona,"Se alquila local con una superficie total de 1600 m², tiene una altura de +-3,8 m. Dispone de varias entradas, tiene la posibilida...",14000.0,alquiler,naves,,,1600,,,,,1,42.214605096,-8.751994283,M2 Inmobiliaria,https://www.pisos.com/microsite-m2_inmobiliaria,true
pisos.com,https://www.pisos.com/alquilar/nave_comercial-coruxo_oia_saians-14253985406_322600/,"14253985406.322600",es,pontevedra,"Calle De Baiona, Coruxo-Oia-Saiáns (Vigo)",Nave comercial en calle de Baiona,"Se alquila local con una superficie total de 1600 m², tiene una altura de +-3,8 m. Dispone de varias entradas, tiene la posibilida...",14000.0,alquiler,naves,,,1600,,,,,1,42.214605096,-8.751994283,M2 Inmobiliaria,https://www.pisos.com/microsite-m2_inmobiliaria,true
